datetime,temp,rainfall
31/07/2017 2:00,25.7,0
31/07/2017 3:00,25.6,0
31/07/2017 4:00,25.4,0
31/07/2017 5:00,25.1,0
31/07/2017 6:00,25.5,0
31/07/2017 7:00,26.4,0
31/07/2017 8:00,28.1,0
31/07/2017 9:00,28.8,0
31/07/2017 10:00,29.9,0
31/07/2017 11:00,29.3,0
31/07/2017 12:00,29.2,0
31/07/2017 13:00,29.8,0
31/07/2017 14:00,29.3,0
31/07/2017 15:00,29.9,0
31/07/2017 16:00,28.7,0
31/07/2017 17:00,28.2,0
31/07/2017 18:00,27.7,0
31/07/2017 19:00,27.3,0
31/07/2017 20:00,26.8,0
31/07/2017 21:00,26.5,0
31/07/2017 22:00,26.1,0
31/07/2017 23:00,25.6,0
1/08/2017 0:00,25.3,0
1/08/2017 1:00,25.5,0
1/08/2017 2:00,25.5,0
1/08/2017 3:00,25.7,0
1/08/2017 4:00,25.6,0
1/08/2017 5:00,25.5,0
1/08/2017 6:00,25.7,0
1/08/2017 7:00,25.7,0
1/08/2017 8:00,26.4,0
1/08/2017 9:00,27.8,0
1/08/2017 10:00,27.4,0
1/08/2017 11:00,27.4,0
1/08/2017 12:00,26.6,0
1/08/2017 13:00,27.8,0
1/08/2017 14:00,28.5,0
1/08/2017 15:00,28.2,0
1/08/2017 16:00,27.4,0
1/08/2017 17:00,27.3,0
1/08/2017 18:00,27.2,0
1/08/2017 19:00,26.9,0
1/08/2017 20:00,26.5,0
1/08/2017 21:00,26,0
1/08/2017 22:00,25.1,0
1/08/2017 23:00,24.1,0
2/08/2017 0:00,23.3,0
2/08/2017 1:00,23.1,0
2/08/2017 2:00,22.8,0
2/08/2017 3:00,23.1,0
2/08/2017 4:00,22.5,0
2/08/2017 5:00,22.1,0
2/08/2017 6:00,22.3,0
2/08/2017 7:00,24.5,0
2/08/2017 8:00,26.7,0
2/08/2017 9:00,29,0
2/08/2017 10:00,29.6,0
2/08/2017 11:00,30.3,0
2/08/2017 12:00,31,0
2/08/2017 13:00,31.3,0
2/08/2017 14:00,29.2,0
2/08/2017 15:00,29,0
2/08/2017 16:00,29.7,0
2/08/2017 17:00,29.7,0
2/08/2017 18:00,28.9,0
2/08/2017 19:00,27.8,0
2/08/2017 20:00,26.5,0
2/08/2017 21:00,24.7,0
2/08/2017 22:00,25,0
2/08/2017 23:00,24.2,0
3/08/2017 0:00,24.1,0
3/08/2017 1:00,23.8,0
3/08/2017 2:00,23.8,0
3/08/2017 3:00,23.3,0
3/08/2017 4:00,23.2,0
3/08/2017 5:00,23.1,0
3/08/2017 6:00,23.6,0
3/08/2017 7:00,25.4,0
3/08/2017 8:00,27.2,0
3/08/2017 9:00,29,0
3/08/2017 10:00,29.5,0
3/08/2017 11:00,30.3,0
3/08/2017 12:00,29.8,0
3/08/2017 13:00,30.2,0
3/08/2017 14:00,29.8,0
3/08/2017 15:00,30.9,0
3/08/2017 16:00,29.6,0
3/08/2017 17:00,29.1,0
3/08/2017 18:00,28.8,0
3/08/2017 19:00,27.6,0
3/08/2017 20:00,27.7,0
3/08/2017 21:00,27.6,0
3/08/2017 22:00,27.2,0
3/08/2017 23:00,26.9,0
4/08/2017 0:00,26.7,0
4/08/2017 1:00,26.5,0
4/08/2017 2:00,25.9,0
4/08/2017 3:00,25.3,0
4/08/2017 4:00,24.8,0
4/08/2017 5:00,24.3,0
4/08/2017 6:00,24.6,0
4/08/2017 7:00,26.9,0
4/08/2017 8:00,29.1,0
4/08/2017 9:00,30.7,0
4/08/2017 10:00,32,0
4/08/2017 11:00,32.1,0
4/08/2017 12:00,32,0
4/08/2017 13:00,31.7,0
4/08/2017 14:00,31.4,0
4/08/2017 15:00,32.1,0
4/08/2017 16:00,30.7,0
4/08/2017 17:00,31.6,0
4/08/2017 18:00,30.7,0
4/08/2017 19:00,29.4,0
4/08/2017 20:00,28.8,0
4/08/2017 21:00,28.4,0
4/08/2017 22:00,27.5,0
4/08/2017 23:00,27.2,0
5/08/2017 0:00,27.2,0
5/08/2017 1:00,26.4,0
5/08/2017 2:00,25.9,0
5/08/2017 3:00,25.5,0
5/08/2017 4:00,25.3,0
5/08/2017 5:00,25.1,0
5/08/2017 6:00,25.7,0
5/08/2017 7:00,27.3,0
5/08/2017 8:00,29.6,0
5/08/2017 9:00,31.1,0
5/08/2017 10:00,32.4,0
5/08/2017 11:00,32.4,0
5/08/2017 12:00,32.1,0
5/08/2017 13:00,32,0
5/08/2017 14:00,32.4,0
5/08/2017 15:00,31.7,0
5/08/2017 16:00,31.6,0
5/08/2017 17:00,31.1,0
5/08/2017 18:00,30.2,0
5/08/2017 19:00,29.1,0
5/08/2017 20:00,28.8,0
5/08/2017 21:00,29.2,0
5/08/2017 22:00,29.1,0
5/08/2017 23:00,28.7,0
6/08/2017 0:00,27.9,0
6/08/2017 1:00,27.5,0
6/08/2017 2:00,27.3,0
6/08/2017 3:00,27.1,0
6/08/2017 4:00,26.9,0
6/08/2017 5:00,26.8,0
6/08/2017 6:00,26.9,0
6/08/2017 7:00,27.6,0
6/08/2017 8:00,29.7,0
6/08/2017 9:00,31.1,0
6/08/2017 10:00,33,0
6/08/2017 11:00,33.6,0
6/08/2017 12:00,33.4,0
6/08/2017 13:00,33.9,0
6/08/2017 14:00,33.8,0
6/08/2017 15:00,33.9,0
6/08/2017 16:00,34.7,0
6/08/2017 17:00,33.8,0
6/08/2017 18:00,33.3,0
6/08/2017 19:00,32.3,0
6/08/2017 20:00,31.1,0
6/08/2017 21:00,30.1,0
6/08/2017 22:00,29.3,0
6/08/2017 23:00,28,0
7/08/2017 0:00,28.2,0
7/08/2017 1:00,28.1,0
7/08/2017 2:00,28.2,0
7/08/2017 3:00,27.5,0
7/08/2017 4:00,27,0
7/08/2017 5:00,26.2,0
7/08/2017 6:00,27.5,0
7/08/2017 7:00,28.9,0
7/08/2017 8:00,30.2,0
7/08/2017 9:00,30.5,0
7/08/2017 10:00,32.7,0
7/08/2017 11:00,32.8,0
7/08/2017 12:00,32.2,0
7/08/2017 13:00,31.5,0
7/08/2017 14:00,31.2,0
7/08/2017 15:00,31.9,0
7/08/2017 16:00,31.1,0
7/08/2017 17:00,29.6,0
7/08/2017 18:00,29.7,0
7/08/2017 19:00,28.5,0
7/08/2017 20:00,28.6,0
7/08/2017 21:00,28.3,0
7/08/2017 22:00,27.6,0.5
7/08/2017 23:00,27.2,0.5
8/08/2017 0:00,26.5,2
8/08/2017 1:00,26.7,0.5
8/08/2017 2:00,26,7.5
8/08/2017 3:00,25.9,6
8/08/2017 4:00,25.8,5.5
8/08/2017 5:00,26.1,8
8/08/2017 6:00,25.4,19
8/08/2017 7:00,24,18.5
8/08/2017 8:00,24.7,9.5
8/08/2017 9:00,25.1,11
8/08/2017 10:00,25,8.5
8/08/2017 11:00,25,0.5
8/08/2017 12:00,25.7,2
8/08/2017 13:00,25.4,0
8/08/2017 14:00,25.9,2
8/08/2017 15:00,27,0
8/08/2017 16:00,25.9,1.5
8/08/2017 17:00,26.2,3.5
8/08/2017 18:00,25.8,0
8/08/2017 19:00,26.1,0
8/08/2017 20:00,26.1,0
8/08/2017 21:00,26,0
8/08/2017 22:00,25.9,0
8/08/2017 23:00,25.9,0
9/08/2017 0:00,25.4,3
9/08/2017 1:00,25.2,2.5
9/08/2017 2:00,25.2,1.5
9/08/2017 3:00,25.3,1
9/08/2017 4:00,24.9,0
9/08/2017 5:00,24.8,0
9/08/2017 6:00,24.7,0
9/08/2017 7:00,26,0
9/08/2017 8:00,26.3,0
9/08/2017 9:00,27.4,0
9/08/2017 10:00,27.3,0
9/08/2017 11:00,28.7,0
9/08/2017 12:00,28.2,0
9/08/2017 13:00,28.1,0
9/08/2017 14:00,28.4,0
9/08/2017 15:00,28.3,0
9/08/2017 16:00,28.1,0
9/08/2017 17:00,27.6,0
9/08/2017 18:00,27.1,0
9/08/2017 19:00,25.9,0
9/08/2017 20:00,26.6,0
9/08/2017 21:00,25.3,0
9/08/2017 22:00,24.9,0
9/08/2017 23:00,24.3,0
1/07/2018 1:00,24,0
1/07/2018 2:00,23.7,0
1/07/2018 3:00,23.8,0
1/07/2018 4:00,23.6,0
1/07/2018 5:00,23.4,0
1/07/2018 6:00,24.5,0
1/07/2018 7:00,26.9,0
1/07/2018 8:00,30.1,0
1/07/2018 9:00,32.7,0
1/07/2018 10:00,33.4,0
1/07/2018 11:00,33.9,0
1/07/2018 12:00,35.2,0
1/07/2018 13:00,35.4,0
1/07/2018 14:00,35.7,0
1/07/2018 15:00,34.9,0
1/07/2018 16:00,34.2,0
1/07/2018 17:00,34,0
1/07/2018 18:00,33.1,0
1/07/2018 19:00,31.7,0
1/07/2018 20:00,29.3,0
1/07/2018 21:00,28.2,0
1/07/2018 22:00,26.8,0
1/07/2018 23:00,25.5,0
2/07/2018 0:00,24.5,0
2/07/2018 1:00,23.5,0
2/07/2018 2:00,23.2,0
2/07/2018 3:00,22.9,0
2/07/2018 4:00,22.8,0
2/07/2018 5:00,22.7,0
2/07/2018 6:00,24.2,0
2/07/2018 7:00,25.8,0
2/07/2018 8:00,28.1,0
2/07/2018 9:00,30,0
2/07/2018 10:00,32.2,0
2/07/2018 11:00,33.9,0
2/07/2018 12:00,35,0
2/07/2018 13:00,35.3,0
2/07/2018 14:00,36.1,0
2/07/2018 15:00,36.4,0
2/07/2018 16:00,31.7,0
2/07/2018 17:00,33.3,0
2/07/2018 18:00,31.9,0
2/07/2018 19:00,29.9,0
2/07/2018 20:00,28.9,0
2/07/2018 21:00,29,0
2/07/2018 22:00,28.1,0
2/07/2018 23:00,27,0
3/07/2018 0:00,26.5,0
3/07/2018 1:00,26.2,0
3/07/2018 2:00,25.6,0
3/07/2018 3:00,24.8,0
3/07/2018 4:00,24.6,0
3/07/2018 5:00,24,0
3/07/2018 6:00,24.5,0
3/07/2018 7:00,25.6,0
3/07/2018 8:00,28.3,0
3/07/2018 9:00,30.7,0
3/07/2018 10:00,31,0
3/07/2018 11:00,29.2,0
3/07/2018 12:00,31,0
3/07/2018 13:00,28.8,0
3/07/2018 14:00,29.4,0
3/07/2018 15:00,30.4,0
3/07/2018 16:00,31.1,0
3/07/2018 17:00,30.3,0
3/07/2018 18:00,30.4,0
3/07/2018 19:00,29.7,0
3/07/2018 20:00,29.5,0
3/07/2018 21:00,28.5,0
3/07/2018 22:00,28.5,0
3/07/2018 23:00,27.4,0
4/07/2018 0:00,27.9,0
4/07/2018 1:00,26.8,0
4/07/2018 2:00,27.8,0
4/07/2018 3:00,29.6,0
4/07/2018 4:00,30.1,0
4/07/2018 5:00,29.5,0
4/07/2018 6:00,29.9,0
4/07/2018 7:00,29.7,0
4/07/2018 8:00,30,0
4/07/2018 9:00,29.3,0
4/07/2018 10:00,28.7,0
4/07/2018 11:00,29.3,0
4/07/2018 12:00,31,0
4/07/2018 13:00,29.9,0
4/07/2018 14:00,31.1,0
4/07/2018 15:00,31.8,0
4/07/2018 16:00,31.8,0
4/07/2018 17:00,31.8,0
4/07/2018 18:00,30.7,0
4/07/2018 19:00,24.9,0
4/07/2018 20:00,24.7,0
4/07/2018 21:00,24.2,2
4/07/2018 22:00,23.4,5.5
4/07/2018 23:00,23.2,7
5/07/2018 0:00,23,2.5
5/07/2018 1:00,23.3,0
5/07/2018 2:00,22.8,0
5/07/2018 3:00,22.4,0
5/07/2018 4:00,21.8,2
5/07/2018 5:00,21.8,1.5
5/07/2018 6:00,21.6,5
5/07/2018 7:00,22,15.5
5/07/2018 8:00,22.3,10
5/07/2018 9:00,22.3,16.5
5/07/2018 10:00,21.9,24.5
5/07/2018 11:00,21.8,13
5/07/2018 12:00,21.8,10
5/07/2018 13:00,22.3,1.5
5/07/2018 14:00,22,9
5/07/2018 15:00,21.8,6.5
5/07/2018 16:00,22.1,2
5/07/2018 17:00,21.9,5
5/07/2018 18:00,22,6.5
5/07/2018 19:00,21.9,5
5/07/2018 20:00,21.6,4
5/07/2018 21:00,21.6,1.5
5/07/2018 22:00,21.5,2.5
5/07/2018 23:00,21.4,2.5
6/07/2018 0:00,21.5,0
6/07/2018 1:00,21.4,0
6/07/2018 2:00,21.4,0
6/07/2018 3:00,21.5,0
6/07/2018 4:00,21.8,0
6/07/2018 5:00,21.5,0
6/07/2018 6:00,21.6,0
6/07/2018 7:00,22.2,0
6/07/2018 8:00,22.5,0
6/07/2018 9:00,22.3,0.5
6/07/2018 10:00,22.7,0.5
6/07/2018 11:00,22.1,1.5
6/07/2018 12:00,22.5,3.5
6/07/2018 13:00,22.6,1
6/07/2018 14:00,22.2,3
6/07/2018 15:00,22.1,1
6/07/2018 16:00,22,2.5
6/07/2018 17:00,22,7
6/07/2018 18:00,22.4,14.5
6/07/2018 19:00,22.5,1.5
6/07/2018 20:00,22.5,2
6/07/2018 21:00,22.3,3
6/07/2018 22:00,22.2,1.5
6/07/2018 23:00,22.1,0.5
7/07/2018 0:00,22.1,0.5
7/07/2018 1:00,22.3,0
7/07/2018 2:00,22.4,2
7/07/2018 3:00,21.9,15.5
7/07/2018 4:00,21.6,13.5
7/07/2018 5:00,21.5,4
7/07/2018 6:00,21.5,9.5
7/07/2018 7:00,21.5,11.5
7/07/2018 8:00,21.5,18.5
7/07/2018 9:00,21.8,10.5
7/07/2018 10:00,22.3,1
7/07/2018 11:00,22.2,0.5
7/07/2018 12:00,22.4,2
7/07/2018 13:00,22.3,2
7/07/2018 14:00,22.8,0
7/07/2018 15:00,23.3,0
7/07/2018 16:00,23.5,0.5
7/07/2018 17:00,23.1,1.5
7/07/2018 18:00,23.2,2.5
7/07/2018 19:00,23.1,0
7/07/2018 20:00,22.8,0.5
7/07/2018 21:00,22.4,7.5
7/07/2018 22:00,22.4,2
7/07/2018 23:00,22,0
8/07/2018 0:00,21.7,0
8/07/2018 1:00,21.4,0
8/07/2018 2:00,21.3,0
8/07/2018 3:00,21.3,0
8/07/2018 4:00,21.4,0
8/07/2018 5:00,21.5,0
8/07/2018 6:00,21.6,0
8/07/2018 7:00,21.9,0
8/07/2018 8:00,22.2,0
8/07/2018 9:00,22.7,0
8/07/2018 10:00,24.1,0
8/07/2018 11:00,25.2,0
8/07/2018 12:00,24.7,0
8/07/2018 13:00,26.5,0
8/07/2018 14:00,26.9,0
8/07/2018 15:00,27.6,0
8/07/2018 16:00,28.5,0
8/07/2018 17:00,29,0
8/07/2018 18:00,27.7,0
8/07/2018 19:00,27.9,0
8/07/2018 20:00,26.1,0
8/07/2018 21:00,25.7,0
8/07/2018 22:00,24.9,0
8/07/2018 23:00,24.3,0
9/07/2018 0:00,23.7,0
9/07/2018 1:00,23,0
9/07/2018 2:00,22.8,0
9/07/2018 3:00,22.6,0
9/07/2018 4:00,22.2,0
9/07/2018 5:00,21.7,0
9/07/2018 6:00,22.6,0
9/07/2018 7:00,25.4,0
9/07/2018 8:00,26.2,0
9/07/2018 9:00,26.8,0
9/07/2018 10:00,28,0
9/07/2018 11:00,28.2,0
9/07/2018 12:00,29.6,0
9/07/2018 13:00,30.2,0
9/07/2018 14:00,30.1,0
9/07/2018 15:00,28.8,0
9/07/2018 16:00,29,0
9/07/2018 17:00,30.1,0
9/07/2018 18:00,29.4,0
9/07/2018 19:00,28.5,0
9/07/2018 20:00,27.3,0
9/07/2018 21:00,26.7,0
9/07/2018 22:00,26.1,0
9/07/2018 23:00,25.5,0
10/07/2018 0:00,24.9,0
10/07/2018 1:00,24.4,0
10/07/2018 2:00,24.1,0
10/07/2018 3:00,23.8,0
10/07/2018 4:00,23.4,0
10/07/2018 5:00,23.1,0
10/07/2018 6:00,24.4,0
10/07/2018 7:00,26.9,0
10/07/2018 8:00,28.3,0
10/07/2018 9:00,30,0
10/07/2018 10:00,33,0
10/07/2018 11:00,31.7,0
10/07/2018 12:00,30.3,0
10/07/2018 13:00,30.2,0
10/07/2018 14:00,30.1,0
10/07/2018 15:00,30.3,0
10/07/2018 16:00,29.5,0
10/07/2018 17:00,30.6,0
10/07/2018 18:00,29.5,0
10/07/2018 19:00,28.1,0
10/07/2018 20:00,27.6,0
10/07/2018 21:00,27.8,0
10/07/2018 22:00,26.2,0
10/07/2018 23:00,25.9,0
11/07/2018 0:00,25.3,0
11/07/2018 1:00,25.1,0
11/07/2018 2:00,24.4,0
11/07/2018 3:00,24.3,0
11/07/2018 4:00,23.8,0
11/07/2018 5:00,23.9,0
11/07/2018 6:00,23.9,0
11/07/2018 7:00,26.1,0
11/07/2018 8:00,27.6,0
11/07/2018 9:00,28.9,0
11/07/2018 10:00,29.9,0
11/07/2018 11:00,30.9,0
11/07/2018 12:00,29.6,0
11/07/2018 13:00,29.1,0
11/07/2018 14:00,27.8,0
11/07/2018 15:00,27.4,0
11/07/2018 16:00,27.2,0
11/07/2018 17:00,27.6,0
11/07/2018 18:00,27.2,0
11/07/2018 19:00,26.7,0
11/07/2018 20:00,25.7,0
11/07/2018 21:00,25,0
11/07/2018 22:00,24.9,0
11/07/2018 23:00,24.3,0
12/07/2018 0:00,23.2,0.5
12/07/2018 1:00,23.2,1
12/07/2018 2:00,23.5,0
12/07/2018 3:00,23.5,0
12/07/2018 4:00,23.4,0.5
12/07/2018 5:00,23.4,0.5
12/07/2018 6:00,23.6,0.5
12/07/2018 7:00,23.9,0
12/07/2018 8:00,24,0.5
12/07/2018 9:00,24.6,0.5
12/07/2018 10:00,24.9,0
12/07/2018 11:00,27.4,0
12/07/2018 12:00,27.7,0
12/07/2018 13:00,29.5,0
12/07/2018 14:00,28,0
12/07/2018 15:00,26.8,0
12/07/2018 16:00,27.4,0
12/07/2018 17:00,27.4,0
12/07/2018 18:00,26.5,0
12/07/2018 19:00,25.6,0
12/07/2018 20:00,25.4,0
12/07/2018 21:00,25.3,0
12/07/2018 22:00,25.3,0
12/07/2018 23:00,25,0
13/07/2018 0:00,24.8,0
13/07/2018 1:00,24.6,0
13/07/2018 2:00,24.5,0
13/07/2018 3:00,24.5,0
13/07/2018 4:00,24.6,0
13/07/2018 5:00,24.3,0
13/07/2018 6:00,24.9,0
13/07/2018 7:00,26.3,0
13/07/2018 8:00,27.2,0
13/07/2018 9:00,27.2,0
13/07/2018 10:00,28,0
13/07/2018 11:00,28.8,0
13/07/2018 12:00,29.6,0
13/07/2018 13:00,30.6,0
13/07/2018 14:00,29.5,0
13/07/2018 15:00,29.6,0
13/07/2018 16:00,28.4,0
13/07/2018 17:00,27.6,0
13/07/2018 18:00,26.9,0
13/07/2018 19:00,25.9,0
13/07/2018 20:00,25.5,0
13/07/2018 21:00,25.4,0
13/07/2018 22:00,25.1,0
13/07/2018 23:00,25.2,0
14/07/2018 0:00,25.4,0
14/07/2018 1:00,24.5,0
14/07/2018 2:00,24.5,0
14/07/2018 3:00,24.4,0
14/07/2018 4:00,24.1,0
14/07/2018 5:00,23.8,0
14/07/2018 6:00,24.2,0
14/07/2018 7:00,25.4,0
14/07/2018 8:00,27.1,0
14/07/2018 9:00,27.8,0
14/07/2018 10:00,28.7,0
14/07/2018 11:00,28.6,0
14/07/2018 12:00,29.1,0
14/07/2018 13:00,28.7,0
14/07/2018 14:00,27.9,0
14/07/2018 15:00,27.7,0
14/07/2018 16:00,28.5,0
14/07/2018 17:00,28.4,0
14/07/2018 18:00,27.8,0
14/07/2018 19:00,28.3,0
14/07/2018 20:00,27.8,0
14/07/2018 21:00,27.3,0
14/07/2018 22:00,26.1,0
14/07/2018 23:00,25.7,0
15/07/2018 0:00,25.4,0
15/07/2018 1:00,25.1,0
15/07/2018 2:00,24.9,0
15/07/2018 3:00,24.6,0
15/07/2018 4:00,24.2,0
15/07/2018 5:00,24.3,0
15/07/2018 6:00,25,0
15/07/2018 7:00,26.9,0
15/07/2018 8:00,27.6,0
15/07/2018 9:00,28.3,0
15/07/2018 10:00,29.8,0
15/07/2018 11:00,29.9,0
15/07/2018 12:00,30.6,0
15/07/2018 13:00,29.9,0
15/07/2018 14:00,30.8,0
15/07/2018 15:00,29,0
15/07/2018 16:00,30.1,0
15/07/2018 17:00,30.6,0
15/07/2018 18:00,30.7,0
15/07/2018 19:00,28.9,0
15/07/2018 20:00,27.3,0
15/07/2018 21:00,27.2,0
15/07/2018 22:00,26.5,0
15/07/2018 23:00,26,0
16/07/2018 0:00,25.7,0
16/07/2018 1:00,25.4,0
16/07/2018 2:00,25.4,0
16/07/2018 3:00,25.2,0
16/07/2018 4:00,24.8,0
16/07/2018 5:00,24.3,0
16/07/2018 6:00,24.9,0
16/07/2018 7:00,26.6,0
16/07/2018 8:00,28.2,0
16/07/2018 9:00,30,0
16/07/2018 10:00,31.5,0
16/07/2018 11:00,32.2,0
16/07/2018 12:00,32.3,0
16/07/2018 13:00,32.2,0
16/07/2018 14:00,31.9,0
16/07/2018 15:00,31.8,0
16/07/2018 16:00,32,0
16/07/2018 17:00,31.8,0
16/07/2018 18:00,30.2,0
16/07/2018 19:00,29.4,0
16/07/2018 20:00,29,0
16/07/2018 21:00,28.2,0
16/07/2018 22:00,27.5,0
16/07/2018 23:00,26.7,0
17/07/2018 0:00,25.9,0
17/07/2018 1:00,25.7,0
17/07/2018 2:00,25.5,0
17/07/2018 3:00,25,0
17/07/2018 4:00,24.5,0
17/07/2018 5:00,24.6,0
17/07/2018 6:00,25.1,0
17/07/2018 7:00,26,0
17/07/2018 8:00,27.7,0
17/07/2018 9:00,29.9,0
17/07/2018 10:00,30.9,0
17/07/2018 11:00,31.9,0
17/07/2018 12:00,31.8,0
17/07/2018 13:00,31.7,0
17/07/2018 14:00,31.1,0
17/07/2018 15:00,31.9,0
17/07/2018 16:00,31.5,0
17/07/2018 17:00,30.9,0
17/07/2018 18:00,29.7,0
17/07/2018 19:00,28.9,0
17/07/2018 20:00,28.2,0
17/07/2018 21:00,28.1,0
17/07/2018 22:00,27.4,0
17/07/2018 23:00,26.7,0
18/07/2018 0:00,26.3,0
18/07/2018 1:00,25.7,0
18/07/2018 2:00,25.3,0
18/07/2018 3:00,25,0
18/07/2018 4:00,24.7,0
18/07/2018 5:00,24.5,0
18/07/2018 6:00,25,0
18/07/2018 7:00,26.7,0
18/07/2018 8:00,28.8,0
18/07/2018 9:00,31,0
18/07/2018 10:00,31,0
18/07/2018 11:00,31.9,0
18/07/2018 12:00,31.7,0
18/07/2018 13:00,31.2,0
18/07/2018 14:00,30.8,0
18/07/2018 15:00,30.5,0
18/07/2018 16:00,30.3,0
18/07/2018 17:00,29.8,0
18/07/2018 18:00,29.4,0
18/07/2018 19:00,28.6,0
18/07/2018 20:00,27.9,0
18/07/2018 21:00,27.6,0
18/07/2018 22:00,26.5,0
18/07/2018 23:00,26,0
19/07/2018 0:00,25.4,0
19/07/2018 1:00,25,0
19/07/2018 2:00,24.6,0
19/07/2018 3:00,24,0
19/07/2018 4:00,23.8,0
19/07/2018 5:00,23.5,0
19/07/2018 6:00,23.9,0
19/07/2018 7:00,26.1,0
19/07/2018 8:00,28.4,0
19/07/2018 9:00,29.7,0
19/07/2018 10:00,30.8,0
19/07/2018 11:00,31.1,0
19/07/2018 12:00,30.8,0
19/07/2018 13:00,31,0
19/07/2018 14:00,30.7,0
19/07/2018 15:00,30.1,0
19/07/2018 16:00,30.4,0
19/07/2018 17:00,30.1,0
19/07/2018 18:00,29.4,0
19/07/2018 19:00,28.1,0
19/07/2018 20:00,27.6,0
19/07/2018 21:00,27.3,0
19/07/2018 22:00,26.8,0
19/07/2018 23:00,26.1,0
20/07/2018 0:00,25.7,0
20/07/2018 1:00,25.6,0
20/07/2018 2:00,25.3,0
20/07/2018 3:00,25,0
20/07/2018 4:00,24.6,0
20/07/2018 5:00,24.4,0
20/07/2018 6:00,24.9,0
20/07/2018 7:00,26.7,0
20/07/2018 8:00,28.1,0
20/07/2018 9:00,29.7,0
20/07/2018 10:00,31.2,0
20/07/2018 11:00,31.8,0
20/07/2018 12:00,31.8,0
20/07/2018 13:00,32,0
20/07/2018 14:00,31.8,0
20/07/2018 15:00,31.3,0
20/07/2018 16:00,32,0
20/07/2018 17:00,31.9,0
20/07/2018 18:00,32.1,0
20/07/2018 19:00,31,0
20/07/2018 20:00,30.9,0
20/07/2018 21:00,29.8,0
20/07/2018 22:00,29.2,0
20/07/2018 23:00,28.8,0
21/07/2018 0:00,28.2,0
21/07/2018 1:00,27.6,0
21/07/2018 2:00,26.8,0
21/07/2018 3:00,26.6,0
21/07/2018 4:00,25.9,0
21/07/2018 5:00,25.3,0
21/07/2018 6:00,26.2,0
21/07/2018 7:00,27.8,0
21/07/2018 8:00,29.4,0
21/07/2018 9:00,30.9,0
21/07/2018 10:00,32.3,0
21/07/2018 11:00,32,0
21/07/2018 12:00,32.6,0
21/07/2018 13:00,32.6,0
21/07/2018 14:00,32.7,0
21/07/2018 15:00,32.8,0
21/07/2018 16:00,31.8,0
21/07/2018 17:00,31.6,0
21/07/2018 18:00,30.1,0
21/07/2018 19:00,30.4,0
21/07/2018 20:00,30.1,0
21/07/2018 21:00,28.8,0
21/07/2018 22:00,28.4,0
21/07/2018 23:00,27.3,0
22/07/2018 0:00,27.1,0
22/07/2018 1:00,26.7,0
22/07/2018 2:00,26.6,0
22/07/2018 3:00,26.2,0
22/07/2018 4:00,26.2,0
22/07/2018 5:00,25.9,0
22/07/2018 6:00,26.7,0
22/07/2018 7:00,28.1,0
22/07/2018 8:00,30,0
22/07/2018 9:00,32.9,0
22/07/2018 10:00,33.8,0
22/07/2018 11:00,32.6,0
22/07/2018 12:00,32.3,0
22/07/2018 13:00,32.2,0
22/07/2018 14:00,32.4,0
22/07/2018 15:00,31.6,0
22/07/2018 16:00,32,0
22/07/2018 17:00,31.2,0
22/07/2018 18:00,30.5,0
22/07/2018 19:00,29.1,0
22/07/2018 20:00,29,0
22/07/2018 21:00,28.6,0
22/07/2018 22:00,27.9,0
22/07/2018 23:00,27.2,0
23/07/2018 0:00,26.7,0
23/07/2018 1:00,26.3,0
23/07/2018 2:00,26.2,0
23/07/2018 3:00,26,0
23/07/2018 4:00,25.7,0
23/07/2018 5:00,25.8,0
23/07/2018 6:00,26.3,0
23/07/2018 7:00,27.6,0
23/07/2018 8:00,29.9,0
23/07/2018 9:00,32.1,0
23/07/2018 10:00,32.6,0
23/07/2018 11:00,32.6,0
23/07/2018 12:00,33.2,0
23/07/2018 13:00,33.9,0
23/07/2018 14:00,33.7,0
23/07/2018 15:00,33.5,0
23/07/2018 16:00,33.7,0
23/07/2018 17:00,32.5,0
23/07/2018 18:00,31.2,0
23/07/2018 19:00,30.1,0
23/07/2018 20:00,29.1,0
23/07/2018 21:00,28.4,0
23/07/2018 22:00,28,0
23/07/2018 23:00,27.4,0
24/07/2018 0:00,27.1,0
24/07/2018 1:00,27.4,0
24/07/2018 2:00,26.6,0
24/07/2018 3:00,26.3,0
24/07/2018 4:00,25.9,0
24/07/2018 5:00,25.6,0
24/07/2018 6:00,26,0
24/07/2018 7:00,27.5,0
24/07/2018 8:00,28.8,0
24/07/2018 9:00,29.1,0
24/07/2018 10:00,30.2,0
24/07/2018 11:00,29.9,0
24/07/2018 12:00,30.5,0
24/07/2018 13:00,30.5,0
24/07/2018 14:00,31,0
24/07/2018 15:00,30.5,0
24/07/2018 16:00,29.7,0
24/07/2018 17:00,29.6,0
24/07/2018 18:00,29.1,0
24/07/2018 19:00,28.1,0
24/07/2018 20:00,27.7,0
24/07/2018 21:00,27.9,0
24/07/2018 22:00,28.1,0
24/07/2018 23:00,27.3,0
25/07/2018 0:00,26.8,0
25/07/2018 1:00,26.2,0
25/07/2018 2:00,25.6,0
25/07/2018 3:00,25.4,0
25/07/2018 4:00,25.2,0
25/07/2018 5:00,24.9,0
25/07/2018 6:00,25.2,0
25/07/2018 7:00,27,0
25/07/2018 8:00,28.5,0
25/07/2018 9:00,29.2,0
25/07/2018 10:00,29.8,0
25/07/2018 11:00,30.1,0
