Datetime,Venue,Temperature,Rainfall,Humidity,Wind speed avg,Wind direction avg,Games
28/08/2018 19:00,Mobara,26.1,0,,1.3,ESE,paralympic
28/08/2018 20:00,Mobara,26.2,0,,0.9,ESE,paralympic
28/08/2018 21:00,Mobara,26.3,0,,1.1,E,paralympic
28/08/2018 22:00,Mobara,26.2,0,,1.2,ENE,paralympic
28/08/2018 23:00,Mobara,25.8,0,,1.5,E,paralympic
29/08/2018 0:00,Mobara,25.7,0,,1.8,NE,paralympic
29/08/2018 1:00,Mobara,25.4,0,,1.5,NE,paralympic
29/08/2018 2:00,Mobara,25.4,0,,1.5,NE,paralympic
29/08/2018 3:00,Mobara,25.3,0,,1.5,NNE,paralympic
29/08/2018 4:00,Mobara,25.2,0,,1.3,NE,paralympic
29/08/2018 5:00,Mobara,25,0,,1.1,NNE,paralympic
29/08/2018 6:00,Mobara,25.1,0,,1.3,NNE,paralympic
29/08/2018 7:00,Mobara,25.5,0,,1.5,NE,paralympic
29/08/2018 8:00,Mobara,26.4,0,,1.2,N,paralympic
29/08/2018 9:00,Mobara,26.8,0,,1.5,NNE,paralympic
29/08/2018 10:00,Mobara,27.3,0,,1.9,NNE,paralympic
29/08/2018 11:00,Mobara,28,0,,2.2,N,paralympic
29/08/2018 12:00,Mobara,28.7,0,,1.8,NNE,paralympic
29/08/2018 13:00,Mobara,28.7,0,,1.4,N,paralympic
29/08/2018 14:00,Mobara,27.7,0,,1.1,SE,paralympic
29/08/2018 15:00,Mobara,28.8,0,,1.5,ENE,paralympic
29/08/2018 16:00,Mobara,28.8,0,,1.9,E,paralympic
29/08/2018 17:00,Mobara,27.3,0,,2.4,E,paralympic
29/08/2018 18:00,Mobara,26.1,0,,1.9,E,paralympic
29/08/2018 19:00,Mobara,25.6,0,,0.7,SSE,paralympic
29/08/2018 20:00,Mobara,25.3,0,,1,SE,paralympic
29/08/2018 21:00,Mobara,25.2,0,,0.9,ESE,paralympic
29/08/2018 22:00,Mobara,25,0,,1.8,E,paralympic
29/08/2018 23:00,Mobara,25,0,,1.6,E,paralympic
30/08/2018 0:00,Mobara,24.9,0,,1.2,E,paralympic
30/08/2018 1:00,Mobara,25,0,,0.8,ESE,paralympic
30/08/2018 2:00,Mobara,24.9,0,,0.6,SE,paralympic
30/08/2018 3:00,Mobara,24.6,0,,0.2,0,paralympic
30/08/2018 4:00,Mobara,24.4,0,,0.2,0,paralympic
30/08/2018 5:00,Mobara,24,0,,0.3,SE,paralympic
30/08/2018 6:00,Mobara,24.2,0,,0.5,SE,paralympic
30/08/2018 7:00,Mobara,26.9,0,,0.6,NNW,paralympic
30/08/2018 8:00,Mobara,29.8,0,,3.2,SSW,paralympic
30/08/2018 9:00,Mobara,31.5,0,,3.1,SW,paralympic
30/08/2018 10:00,Mobara,32.8,0,,3.3,SW,paralympic
30/08/2018 11:00,Mobara,33.4,0,,3.4,WSW,paralympic
30/08/2018 12:00,Mobara,34.3,0,,3.3,WSW,paralympic
30/08/2018 13:00,Mobara,34.6,0,,3.9,SW,paralympic
30/08/2018 14:00,Mobara,34.7,0,,3.6,SW,paralympic
30/08/2018 15:00,Mobara,32.7,0,,2.4,SW,paralympic
30/08/2018 16:00,Mobara,31.9,0,,2.9,WSW,paralympic
30/08/2018 17:00,Mobara,30.2,0,,3,SW,paralympic
30/08/2018 18:00,Mobara,28.7,0,,3.3,SW,paralympic
30/08/2018 19:00,Mobara,27.8,0,,1.4,SSW,paralympic
30/08/2018 20:00,Mobara,27.4,0,,1.7,S,paralympic
30/08/2018 21:00,Mobara,27.5,0,,1.3,SSW,paralympic
30/08/2018 22:00,Mobara,27.4,0,,1.7,SSW,paralympic
30/08/2018 23:00,Mobara,27.2,0,,2.6,SSW,paralympic
31/08/2018 0:00,Mobara,27.3,0,,2.9,SW,paralympic
31/08/2018 1:00,Mobara,27.2,0,,2.3,SSW,paralympic
31/08/2018 2:00,Mobara,27.2,0,,2.3,SSW,paralympic
31/08/2018 3:00,Mobara,27.1,0,,2.4,SSW,paralympic
31/08/2018 4:00,Mobara,27.4,0,,2.9,SW,paralympic
31/08/2018 5:00,Mobara,27,0,,2.5,SW,paralympic
31/08/2018 6:00,Mobara,27.3,0,,1.6,SSW,paralympic
31/08/2018 7:00,Mobara,29.2,0,,1.8,SSW,paralympic
31/08/2018 8:00,Mobara,31,0,,3.5,SW,paralympic
31/08/2018 9:00,Mobara,32.6,0,,3.4,SW,paralympic
31/08/2018 10:00,Mobara,33.6,0,,3.3,WSW,paralympic
31/08/2018 11:00,Mobara,34.6,0,,4.2,SW,paralympic
31/08/2018 12:00,Mobara,34.5,0,,4.1,WSW,paralympic
31/08/2018 13:00,Mobara,35.1,0,,3.8,WSW,paralympic
31/08/2018 14:00,Mobara,34.2,0,,4.1,SW,paralympic
31/08/2018 15:00,Mobara,33.1,0,,3.2,SW,paralympic
